,Aspect,Category,TweetID
908,#Nolte liest jetzt flüssiger,READING_Flow_Rhythm_Punctuation,1015513389634908161
909,#Nolte liest,READING_General,1015513435029819392
910,Nolte,CONTENDER_General,1015513435029819392
911,Kollaps eines Gastes,ONSITE-AUDIENCE_Behaviour,1015513435029819392
912,Autor,CONTENDER_General,1015513435029819392
913,Text,TEXT_General,1015513435029819392
914,Fluss,TEXT_Flow_Rhythm_Punctuation,1015513435029819392
915,beim zuhören,READING_General,1015511387651608577
916,sätze,TEXT_Language_Style,1015511387651608577
917,@bov,CONTENDER_General,1015511387651608577
918,"Die einzige österreichische Teilnehmerin, Raphaela Edelbauer",CONTENDER_General,1014787427783847936
919,liest jetzt als erste,READING_General,1014787427783847936
920,den #tddl18,META_Main-Event,1014787427783847936
921,Nolte,CONTENDER_General,1015514291691286528
922,liest,READING_General,1015514291691286528
923,Text,TEXT_General,1015549703457472512
924,#Dündar liest,READING_General,1015549703457472512
925,kontinuierliche Steigerung von Wort 1 bis jetzt zum Höhepunkt,TEXT_Language_Style,1015549703457472512
926,Sie liest,READING_General,1015549760609112065
927,Text,TEXT_General,1015549760609112065
928,Der Gewinner liest,READING_General,1015890276961931264
929,Gewinner,CONTENDER_General,1015890276961931264
930,Vater-Sohn-Geschichte,TEXT_General-Content_Plot,1015890276961931264
931,Bov #Bjerg,CONTENDER_General,1015890276961931264
932,unterhaltsam,TEXT_General,1015149639430037504
933,vortrag,READING_General,1015149639430037504
934,plottwist,TEXT_General-Content_Plot,1015149639430037504
935,Bachmanngucken auf 3sat,META_Main-Event,1014789051768037376
936,Lesungen,READING_General,1014789051768037376
937,überträgt @3sat live,META_Technology_Social-Media,1014796172467286016
938,live aus Klagenfurt,META_Location,1014796172467286016
939,Lesungen,READING_General,1014796172467286016
940,Diskussionen,JURY_Discussion_Valuation,1014796172467286016
941,42. Tage der deutschsprachigen Literatur,META_Main-Event,1014796172467286016
942,Preisverleihungen,META_Winner_Award-Ceremony,1014796172467286016
943,Twitter-Seite,META_Technology_Social-Media,1014796172467286016
944,die #tddl,META_Main-Event,1014797927020052480
945,die erste Lesung,READING_General,1014797927020052480
946,Bachmannpreis 2018,META_Main-Event,1014798627657715713
947,Raphaela Edelbauer hat gelesen,READING_General,1014798627657715713
948,Martina Clavadetscher,CONTENDER_General,1014798627657715713
949,Jetzt liest die Schweizerin Martina Clavadetscher,READING_General,1014798952066109440
950,Schweizerin Martina Clavadetscher,CONTENDER_General,1014798952066109440
951,Dialekt,CONTENDER_Voice_Language-Use,1014798952066109440
952,vorgelesenen Text,READING_General,1014800522337976321
953,Text,TEXT_General,1014800522337976321
954,Eröffnungsrede,META_Opening-Speech,1014800522337976321
955,Gleich (12:00) liest #StephanLohse,READING_General,1014809158196125698
956,Bachmannpreis,META_Main-Event,1014809158196125698
957,Auf @3sat,META_Technology_Social-Media,1014809158196125698
958,jetzt liest der deutsche Autor Stephan Lohse,READING_General,1014812338791346176
959,Ein fauler Gott,TEXT_General,1014812338791346176
960,Es liest,READING_General,1014812955647594496
961,Schauspieler Stephan Lohse,CONTENDER_General,1014812955647594496
962,»Lumumbaland«,TEXT_General,1014812955647594496
963,die einzige österreichische Teilnehmerin @raphiedel,CONTENDER_General,1011197628930056194
964,Sie liest,READING_General,1011197628930056194
965,Einladung von @KlausKastberger,JURY_General,1011197628930056194
966,Lohse liest im Tonfall,READING_Pronunciation_Intonation_Understandability,1014813694008717312
967,Viel Namedropping,TEXT_General-Content_Plot,1014813694008717312
968,livegrind,META_Technology_Social-Media,1014814374274502656
969,bachmannpreis-lesungen,READING_General,1014814374274502656
970,Lohse's Stimme,CONTENDER_Voice_Language-Use,1014814686955687939
971,die der Frauen,CONTENDER_Voice_Language-Use,1014814686955687939
972,zuhören,READING_General,1014814686955687939
973,"ein Weißer der einen Text mit dem Titel ""Lumumbaland"" liest",READING_General,1014814686955687939
974,"Text mit dem Titel ""Lumumbaland""",TEXT_Title,1014814686955687939
975,Lohse liest so,READING_General,1014815517717270529
976,Texte,TEXT_General,1014824096356556800
977,Lesung,READING_General,1014824096356556800
978,dieser,TEXT_General,1014824096356556800
979,am Ende der Lesung,READING_General,1014824096356556800
980,"Jury,",JURY_General,1014824096356556800
981,eine Schweizerin,CONTENDER_General,1014837407525539843
982,jetzt liest Anna Stern,READING_General,1014837407525539843
983,Erste Autorin,CONTENDER_General,1014837858220347393
984,im Stehen liest,READING_General,1014837858220347393
985,Pausen.,READING_Flow_Rhythm_Punctuation,1014839878620762113
986,auswendig gelesen,READING_General,1014840670488551424
987,Der @bov,CONTENDER_General,1014841326955843585
988,Christopher Nolan,ALLO-REFERENCES_SCREEN_Director_Actor,1014841326955843585
989,Klagenfurt,META_Location,1014841326955843585
990,wenn er liest,READING_General,1014841326955843585
991,Lesungen zum Bachmannpreis,READING_General,1014244953206214656
992,tddl-Lesungen,READING_General,1014841414570651649
993,Anna Stern liest,READING_General,1014841782750924800
994,Die langen Pausen,READING_Flow_Rhythm_Punctuation,1014841782750924800
995,Text,TEXT_General,1014841782750924800
996,Brille,CONTENDER_Appearance_Clothing,1014841782750924800
997,in jeder langen Pause,READING_Flow_Rhythm_Punctuation,1014842120761376769
998,Text,TEXT_General,1014842120761376769
999,den Pausen,READING_General,1014842780357681152
1000,Und um was geht es eigentlich?,TEXT_General-Content_Plot,1014842780357681152
1001,Jetzt liest Joshua Groß,READING_General,1014851339518693377
1002,heutigen #tddl Lesungen,READING_General,1014857545578577920
1003,liest er,READING_General,1014857635957493760
1004,er liest,READING_General,1014857809530380290
1005,heutigen Lesungen,READING_General,1014864563957878785
1006,lesungen,READING_General,1014865263215480832
1007,bachmannpreis,META_Main-Event,1014865263215480832
1008,jurydiskussionen,JURY_Discussion_Valuation,1014865263215480832
1009,Fixpunkt im Twitterjahr,META_Technology_Social-Media,1014429561096949760
1010,die 42. #TddL eröffnet,META_Main-Event,1014429561096949760
1011,Lesungen,READING_General,1014429561096949760
1012,Diskussionen,JURY_Discussion_Valuation,1014429561096949760
1013,Der #Schriftsteller Anselm Neft,CONTENDER_General,1014872029659648003
1014,Bald liest er,READING_General,1014872029659648003
1015,#BachmannPreis,META_Main-Event,1014872029659648003
1016,in #Klagenfurt,META_Location,1014872029659648003
1017,Jury,JURY_General,1014896359089082369
1018,Lesung,READING_General,1014896359089082369
1019,Lesung,READING_General,1014896442111090688
1020,raphiedel,CONTENDER_General,1014896442111090688
1021,Mischung aus Wissenschaft und Poesie,TEXT_Language_Style,1014896442111090688
1022,Jury hat viel interpretiert,JURY_Discussion_Valuation,1014896442111090688
1023,Sprache,TEXT_Language_Style,1014896442111090688
1024,#tddl-Vortragsstimme,CONTENDER_Voice_Language-Use,1014923785340846080
1025,#BachmannPreis Lesung,READING_General,1014963709691777027
1026,Raphaela Edelbauer,CONTENDER_General,1014963709691777027
1027,Klaus Kastberger - Weniger Pathos ist manchmal mehr,JURY_Discussion_Valuation,1014963709691777027
1028,Insa Wilke,JURY_General,1014963709691777027
1029,Statik des Textes,TEXT_Form,1014963709691777027
1030,#BachmannPreis Lesung,READING_General,1014964824890015746
1031,Raphaela Edelbauer,CONTENDER_General,1014964824890015746
1032,Hubert Winkels,JURY_General,1014964824890015746
1033,Text,TEXT_General,1014964824890015746
1034,Stefan Gmünder,JURY_General,1014964824890015746
1035,#BachmannPreis Lesung,READING_General,1014968223236808706
1036,Raphaela Edelbauer,CONTENDER_General,1014968223236808706
1037,Hildegard Keller,JURY_General,1014968223236808706
1038,Michael Wiederstein,JURY_General,1014968223236808706
1039,Text,TEXT_General,1014968223236808706
1040,Nora Gomringer,CONTENDER_General,1014968223236808706
1041,Nora Gomringer - Feminismus als Argumentationsmittel,JURY_Discussion_Valuation,1014968223236808706
1042,Lesungen,READING_General,1014968718563184642
1043,Jurygespräche,JURY_Discussion_Valuation,1014968718563184642
1044,@raphiedel,CONTENDER_General,1014968718563184642
1045,Raphaela Edelbauer,CONTENDER_General,1014968718563184642
1046,Anna Stern,CONTENDER_General,1014968718563184642
1047,#BachmannPreis Lesung,READING_General,1014979263915810820
1048,Martina Clavadetscher,CONTENDER_General,1014979263915810820
1049,Stefan Gmünder,JURY_General,1014979263915810820
1050,Stefan Gmünder - gute Meinung,JURY_Discussion_Valuation,1014979263915810820
1051,Hubert Winkels,JURY_General,1014979263915810820
1052,Kritik,JURY_Discussion_Valuation,1014979263915810820
1053,#BachmannPreis Lesung,READING_General,1014980562187116544
1054,Martina Clavadetscher,CONTENDER_General,1014980562187116544
1055,Hildegard Keller,JURY_General,1014980562187116544
1056,Text,TEXT_General,1014980562187116544
1057,Michael Wiederstein,JURY_General,1014980562187116544
1058,eigenen Kritik,JURY_Discussion_Valuation,1014980562187116544
1059,den #tddl,META_Main-Event,1014486926525648896
1060,#AnselmNeft,CONTENDER_General,1014486926525648896
1061,Lesung,READING_General,1014486926525648896
1062,beim #bachmannwettbewerb2018,META_Main-Event,1014486926525648896
1063,Unser Autor,CONTENDER_General,1014486926525648896
1064,nach Klagenfurt fährt,META_Location,1014486926525648896
1065,#BachmannPreis Lesung,READING_General,1014983571126345735
1066,Martina Clavadetscher,CONTENDER_General,1014983571126345735
1067,Nora Gomringer,JURY_General,1014983571126345735
1068,Diese Kritik,JURY_Discussion_Valuation,1014983571126345735
1069,Lesung,READING_General,1015136454123687936
1070,#AnselmNeft,CONTENDER_General,1015136454123687936
1071,den #tddl,META_Main-Event,1015136454123687936
1072,unser Autor,CONTENDER_General,1015136454123687936
1073,Lesungen,READING_General,1015138772969771008
1074,Mediathek,META_Technology_Social-Media,1015138772969771008
1075,Bachmannwettbewerb,META_Main-Event,1015141781518905344
1076,liest die erste Kandidatin,READING_General,1015141781518905344
1077,Michael Wiederstein,JURY_General,1015141781518905344
1078,Ally Klein,CONTENDER_General,1015141781518905344
1079,Videos des ersten Tages,META_Technology_Social-Media,1015141781518905344
1080,Lesung,READING_General,1015146401511165952
1081,erste lesung vom bachmannpreis,READING_General,1015147550943404032
1082,lesung von corinna sievers,READING_General,1015151008387862528
1083,corinna sievers,CONTENDER_General,1015151008387862528
1084,eintönig,READING_Pronunciation_Intonation_Understandability,1015151008387862528
1085,bewerbungs-videos,META_Videoportrait,1015151008387862528
1086,lesung,READING_General,1015151008387862528
1087,Lesung,READING_General,1015151055494053888
1088,Sie liest,READING_General,1015164413165305857
1089,ihre Sprache,CONTENDER_Voice_Language-Use,1015164413165305857
1090,Text,TEXT_General,1015165277590425600
1091,vorliest,READING_General,1015165277590425600
1092,Wettlesen um den Ingeborg-Bachmann-Preis,META_Main-Event,1014536533305589760
1093,in #Klagenfurt,META_Location,1014536533305589760
1094,Reihenfolge der Lesenden,READING_General,1014536533305589760
1095,Lesungen,READING_General,1014536533305589760
1096,Diskussionen,JURY_Discussion_Valuation,1014536533305589760
1097,#allyklein liest,READING_General,1015168131201949697
1098,stimmreich,READING_Pronunciation_Intonation_Understandability,1015168131201949697
1099,"ihrem Text ""Carter""",TEXT_General,1015168131201949697
1100,Lesung,READING_General,1015173462716043264
1101,beim #Bachmannwettbewerb,META_Main-Event,1015173462716043264
1102,die Gesichter der Jury,CONTENDER_Appearance_Clothing,1015173462716043264
1103,Jetzt liest,READING_General,1015175333161635841
1104,Autorin Tanja Maljartschuk,CONTENDER_General,1015175333161635841
1105,ein Kurzporträt von Natalka,TEXT_General-Content_Plot,1015179482687303680
1106,gelesen von Tanja Maljartschuk,READING_General,1015179482687303680
1107,Tanja Maljartschuk,CONTENDER_General,1015179482687303680
1108,es geht schon los,META_Main-Event,1015198272774959104
1109,Nachmittagslesungen,READING_General,1015198272774959104
1110,@bov,CONTENDER_General,1015198272774959104
1111,Anselm Neft,CONTENDER_General,1015198272774959104
1112,Live auf 3Sat,META_Technology_Social-Media,1015198272774959104
1113,Eine Familiengeschichte,TEXT_General-Content_Plot,1015198682327801856
1114,gelesen @bov,READING_General,1015198682327801856
1115,gelesen,READING_General,1015201593111863296
1116,tddl,META_Main-Event,1015201593111863296
1117,bovbjerg,CONTENDER_General,1015201593111863296
1118,Machs wie Miltos,TEXT_General,1015213436597362688
1119,Lesung,READING_General,1015213436597362688
1120,Macht er super,CONTENDER_General,1015213436597362688
1121,Lesung,READING_General,1015214361856675840
1122,Kritiker,JURY_General,1015251921261690882
1123,der Joshua Groß Lesung,READING_General,1015251921261690882
1124,Lesungen,READING_General,1015251921261690882
1125,beim Bachmann Preis,META_Main-Event,1015251921261690882
1126,Joshua Groß liest,READING_General,1014765791454081024
1127,#Bachmannwettbewerb,META_Main-Event,1014765791454081024
1128,Lesung von Joshua Groß,READING_General,1015254115176407040
1129,Klaus Kastberger,CONTENDER_General,1015254115176407040
1130,sozialen Medien wie Twitter,META_Technology_Social-Media,1015254115176407040
1131,Text,TEXT_General,1015254115176407040
1132,Insa Wilke,CONTENDER_General,1015254115176407040
1133,Lesung von Joshua Groß,READING_General,1015255250612170753
1134,Stefan Gmünder,JURY_General,1015255250612170753
1135,Kritiken,JURY_Discussion_Valuation,1015255250612170753
1136,Hubert Winkels,JURY_General,1015255250612170753
1137,Bildungsroman,TEXT_General-Content_Plot,1015255250612170753
1138,den anderen Kritikern,JURY_General,1015255250612170753
1139,Lesung von Joshua Groß,READING_General,1015256442528509953
1140,Hildegard Keller,JURY_Behaviour,1015256442528509953
1141,Hauptfigur,TEXT_Characters,1015256442528509953
1142,Sound des Textes,TEXT_Language_Style,1015256442528509953
1143,Kritik,JURY_Discussion_Valuation,1015256442528509953
1144,Michael Wiederstein,JURY_General,1015256442528509953
1145,Text,TEXT_General,1015256442528509953
1146,Lesung von Joshua Groß,READING_General,1015258255487008768
1147,Nora Gomringer,JURY_General,1015258255487008768
1148,Sagst du auch bitches und hoes,JURY_Voice_Language-Use,1015258255487008768
1149,sprachinnovativ,TEXT_Language_Style,1015258255487008768
1150,Lesung von Corinna T.Sievers,READING_General,1015282585298227200
1151,Klaus Kastberger,JURY_General,1015282585298227200
1152,Hätte ein Mann diesen Text geschrieben,CONTENDER_Gender,1015282585298227200
1153,Text,TEXT_General,1015282585298227200
1154,Meinungen,JURY_Discussion_Valuation,1015282585298227200
1155,Insa Wilke,JURY_General,1015282585298227200
1156,Literarische Radikalität,TEXT_General-Content_Plot,1015282585298227200
1157,Lesung von Corinna T.Sievers,READING_General,1015283372170600448
1158,Stefan Gmünder,JURY_General,1015283372170600448
1159,Kritik,JURY_Discussion_Valuation,1015283372170600448
1160,Hubert Winkels,JURY_General,1015283372170600448
1161,Freud,ALLO-REFERENCES_OTHER_Person,1015283372170600448
1162,Lesung von Corinna T.Sievers,READING_General,1015284087479730176
1163,Hildegard Keller,JURY_General,1015284087479730176
1164,Die Kollegen,JURY_General,1015284087479730176
1165,Kritik,JURY_Discussion_Valuation,1015284087479730176
1166,Michael Wiederstein,JURY_General,1015284087479730176
1167,Lesung von Corinna T.Sievers,READING_General,1015284689144295424
1168,Nora Gomringer,JURY_General,1015284689144295424
1169,Lesung von @bov,READING_General,1015309436821352448
1170,Text,TEXT_General,1015309436821352448
1171,ersten Satz,TEXT_Language_Style,1015309436821352448
1172,Den Text hören,READING_General,1015310379356950528
1173,Text,TEXT_General,1015310379356950528
1174,Stimme,CONTENDER_Voice_Language-Use,1015310379356950528
1175,Klang,READING_Pronunciation_Intonation_Understandability,1015310379356950528
1176,beschriebenen Orte,TEXT_General-Content_Plot,1015310379356950528
1177,Feridun Zaimoglu,META_Opening-Speech,1014770273671942144
1178,den #bachmannwettbewerb eröffnet,META_Main-Event,1014770273671942144
1179,Wienerin Raphaela Edelbauer,CONTENDER_General,1014770273671942144
1180,Lesungen,READING_General,1014770273671942144
1181,Live auf @3sat,META_Technology_Social-Media,1014770273671942144
1182,Lesung,READING_General,1015333581193928707
1183,Autors #AnselmNeft,CONTENDER_General,1015333581193928707
1184,bei den #tddl,META_Main-Event,1015333581193928707
1185,die Server @tddlit,META_Technology_Social-Media,1015333581193928707
1186,nicht veröffentlichten Text,TEXT_General,1015333581193928707
1187,findet man nun online,META_Technology_Social-Media,1015333581193928707
1188,Lesung von Ally Klein,READING_General,1015338024115359744
1189,Insa Wilke,JURY_General,1015338024115359744
1190,Bilder,TEXT_General-Content_Plot,1015338024115359744
1191,Stefan Gmünder,JURY_General,1015338024115359744
1192,Lesung von Ally Klein,READING_General,1015338846463168512
1193,Hubert Winkels,JURY_General,1015338846463168512
1194,Kritik,JURY_Discussion_Valuation,1015338846463168512
1195,Sherlock Holmes,ALLO-REFERENCES_TEXT_Other-Text,1015338846463168512
1196,Hildegard Keller,JURY_General,1015338846463168512
1197,Feedback an Autorin,JURY_Discussion_Valuation,1015338846463168512
1198,Performance,READING_General,1015338846463168512
1199,Text,TEXT_General,1015339631884361728
1200,gelesen,READING_General,1015339631884361728
1201,Sprache,TEXT_Language_Style,1015339631884361728
1202,Lesung von Ally Klein,READING_General,1015340309323100160
1203,Michael Wiederstein,JURY_General,1015340309323100160
1204,Text,TEXT_General,1015340309323100160
1205,Nora Gomringer,JURY_General,1015340309323100160
1206,Lesung,READING_General,1015340309323100160
1207,letzter Lesetag mit 4 Lesungen,READING_General,1015507693249941504
1208,https://twitter.com/literaturcafe/status/1015506816871161856,META_Online-Assessment,1015507693249941504
1209,Lesung,READING_General,1015509303682363394
1210,ohne Bart,CONTENDER_Appearance_Clothing,1015509303682363394
1211,Leseduktus,READING_Pronunciation_Intonation_Understandability,1015509465444093952
1212,Lesung,READING_General,1015515641430859776
1213,Texte,TEXT_General,1015528451175043072
1214,von professionellen Vorlesenden gelesen werden,READING_General,1015528451175043072
1215,Jetzt geht es los,META_Main-Event,1014783659856056320
1216,Raphaela Edelbauer liest,READING_General,1014783659856056320
1217,einen Romanauszug,TEXT_Form,1014783659856056320
1218,Lesung,READING_General,1015533474365820928
1219,"googeln, zwei Mediengeräte",META_Technology_Social-Media,1015533474365820928
1220,auf 3 sat,META_Main-Event,1015539904720359424
1221,letzte Lesungen,READING_General,1015539904720359424
1222,Bachmannpreis 2018,META_Main-Event,1015539904720359424
1223,Lesungen um den Ingeborg-Bachmann-Preis,READING_General,1015539904720359424
1224,"unveröffentlichte, original deutschsprachige Prosatexte",TEXT_Language_Style,1015539904720359424
1225,maximalen Lesedauer von 25 Minuten,TEXT_Form,1015539904720359424
1226,Lesungen,READING_General,1015545662518235136
1227,Lesung von Özlem Özgül Dündar,READING_General,1015552128847368192
1228,Text ausschließlich kleingeschrieben und ohne Interpunktionen,TEXT_Language_Style,1015552128847368192
1229,Text,TEXT_General,1015552985873690624
1230,Vortrag,READING_General,1015552985873690624
1231,Özlem #Dündar,CONTENDER_General,1015552985873690624
1232,pausenfüllende Stimmen-Imitation,META_Side-Event,1015552985873690624
1233,lesung,READING_General,1015562227942903808
1234,Die Autoren,CONTENDER_General,1015574118484365315
1235,Autoren haben fertig gelesen,READING_General,1015574118484365315
1236,gebloggt,META_Technology_Social-Media,1015574118484365315
1237,für den Publikumspreis abstimmen,META_Voting,1015574118484365315
1238,ihn,CONTENDER_General,1015576143863394304
1239,für sein alter,CONTENDER_Age,1015576143863394304
1240,lesung,READING_General,1015576143863394304
1241,https://twitter.com/liberatour/status/1015573512549957632,META_Online-Assessment,1015576143863394304
1242,Ich habe für Özlem gestimmt,META_Voting,1015646627716005888
1243,Özlem,CONTENDER_General,1015646627716005888
1244,Lesung,READING_General,1015646627716005888
1245,https://twitter.com/elifverlag/status/1015518374766530561,META_Online-Assessment,1015646627716005888
1246,gelesen,READING_General,1015886907224543232
1247,Text,TEXT_General,1015886907224543232
1248,den Herrn Magister,CONTENDER_General,1015886907224543232
1249,"Georg Kleins ""Miakro""",ALLO-REFERENCES_TEXT_Other-Text,1014785883952820225
1250,Raphaela Edelbauer da vorliest,READING_General,1014785883952820225
